,accommodates,bathrooms,bedrooms,beds,price,shared,home,private,Queens,Brooklyn,StatenIsland,Manhattan,Bronx,testTrain,listId
383,6,1,2,3,375.0,0,1,0,0,0,0,1,0,1,41860
384,2,1,1,1,350.0,0,1,0,0,0,0,1,0,1,41883
385,2,1,1,1,119.0,0,1,0,0,1,0,0,0,1,42382
386,4,2,2,2,400.0,0,1,0,0,0,0,1,0,1,42388
387,4,1,2,4,161.79719040122228,0,1,0,0,1,0,0,0,0,42446
388,3,2,1,2,372.8847503131799,0,1,0,0,0,0,1,0,0,42653
389,4,1,2,2,231.80957733656805,0,1,0,0,0,0,1,0,0,42688
390,7,1,2,4,231.0,0,1,0,0,1,0,0,0,1,42790
391,2,1,1,1,135.0,0,0,1,0,1,0,0,0,1,42962
392,2,1,1,1,60.0,0,0,1,0,0,0,1,0,1,43097
393,2,0,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,43199
394,1,1,1,2,95.0,0,0,1,0,1,0,0,0,1,43442
395,6,1,3,4,150.0,0,1,0,1,0,0,0,0,1,43714
396,2,1,0,1,123.45075322469133,0,1,0,0,1,0,0,0,0,44204
397,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,44557
398,2,1,1,1,40.0,0,0,1,0,1,0,0,0,1,44925
399,2,1,1,1,110.9899523160082,0,1,0,1,0,0,0,0,0,45390
400,2,1,0,1,130.0,0,1,0,0,0,0,1,0,1,45558
401,4,2,1,3,78.0,0,0,1,0,1,0,0,0,1,45724
402,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,45892
403,4,1,1,2,65.0,0,0,1,0,1,0,0,0,1,46247
404,2,1,1,1,40.0,0,0,1,1,0,0,0,0,1,46253
405,2,1,1,1,115.0,0,0,1,0,0,0,1,0,1,46356
406,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,46457
407,4,1,1,2,99.0,0,0,1,0,0,0,1,0,1,46502
408,3,1,1,2,100.0,0,0,1,0,0,0,1,0,1,46883
409,1,1,1,1,50.0,0,0,1,0,1,0,0,0,1,47050
410,4,1,1,3,169.0,0,1,0,0,0,0,1,0,1,47536
411,3,1,0,1,100.0,0,1,0,0,0,0,1,0,1,47741
412,1,1,1,1,75.0,0,0,1,0,1,0,0,0,1,47745
413,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,48041
414,1,1,1,1,75.0,0,0,1,0,1,0,0,0,1,48047
415,2,1,1,1,50.0,0,1,0,0,0,1,0,0,1,48203
416,2,0,1,2,89.0,0,0,1,0,1,0,0,0,1,48229
417,4,1,2,2,158.0,0,1,0,0,0,0,1,0,1,48663
418,6,1,2,3,250.0,0,1,0,0,1,0,0,0,1,222
419,2,2,1,1,35.0,0,0,1,0,1,0,0,0,1,270
420,3,1,1,2,132.5912158248019,0,1,0,0,1,0,0,0,0,293
421,4,1,1,1,190.0,0,1,0,0,0,0,1,0,1,730
422,10,1,3,6,250.0,0,1,0,0,0,1,0,0,1,938
423,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,1127
424,5,1,1,3,99.0,0,0,1,0,0,0,1,0,1,1145
425,2,1,1,1,125.0,0,1,0,0,1,0,0,0,1,1371
426,2,1,1,2,250.0,0,1,0,0,0,0,1,0,1,1409
427,2,1,1,2,175.2062645130777,0,1,0,0,0,0,1,0,0,1551
428,4,1,1,2,203.33194871184955,0,1,0,0,0,0,1,0,0,1642
429,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,2184
430,4,1,1,2,203.33194871184955,0,1,0,0,0,0,1,0,0,2517
431,2,1,1,1,120.0,0,1,0,0,0,0,1,0,1,2570
432,5,1,2,3,232.85788461241867,0,1,0,0,0,0,1,0,0,2581
433,3,1,1,1,120.0,0,1,0,0,1,0,0,0,1,2909
434,2,1,1,1,50.0,0,0,1,0,1,0,0,0,1,2989
435,6,2,3,3,395.0,0,1,0,0,0,0,1,0,1,2994
436,2,1,1,1,75.0,0,0,1,0,0,0,1,0,1,3155
437,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,3327
438,2,1,1,1,115.0,0,1,0,0,1,0,0,0,1,3704
439,2,1,1,1,130.0,0,1,0,0,0,0,1,0,1,3741
440,5,1,1,2,120.0,0,1,0,0,1,0,0,0,1,3845
441,3,1,1,2,60.0,0,0,1,0,0,0,1,0,1,3937
442,2,1,1,1,300.0,0,1,0,0,0,0,1,0,1,4551
443,4,1,2,2,161.79719040122228,0,1,0,0,1,0,0,0,0,5079
444,5,1,2,2,400.0,0,1,0,0,0,0,1,0,1,5148
445,2,1,1,1,90.0,0,0,1,0,0,0,1,0,1,5617
446,9,2,3,7,258.92579687133804,0,1,0,0,1,0,0,0,0,6156
447,4,1,2,2,119.0,0,1,0,0,0,0,1,0,1,6489
448,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,6675
449,10,2,3,4,545.0,0,1,0,0,1,0,0,0,1,6856
450,2,1,0,1,95.0,0,1,0,0,1,0,0,0,1,6860
451,4,1,1,1,47.0,0,0,1,0,1,0,0,0,1,7121
452,1,2,1,1,38.0,0,0,1,0,1,0,0,0,1,7583
453,4,1,1,2,150.0,0,1,0,0,0,0,1,0,1,7635
454,2,1,1,1,250.0,0,1,0,0,0,0,1,0,1,7664
455,2,2,1,1,70.0,0,0,1,0,1,0,0,0,1,7679
456,1,1,1,1,61.455356004131175,0,0,1,1,0,0,0,0,0,7847
457,3,1,0,1,149.0,0,1,0,0,0,0,1,0,1,8330
458,4,1,2,2,69.0,0,1,0,0,1,0,0,0,1,8636
459,2,1,1,1,50.0,0,0,1,0,1,0,0,0,1,8872
460,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,9068
461,4,1,1,2,134.06414703682876,0,1,0,0,1,0,0,0,0,9632
462,8,3,3,5,200.0,0,1,0,0,1,0,0,0,1,9691
463,1,1,1,1,70.0,0,0,1,0,0,0,1,0,1,9712
464,4,1,1,1,60.0,0,0,1,0,1,0,0,0,1,9793
465,5,1,1,2,185.0,0,1,0,0,0,0,1,0,1,10014
466,2,1,1,1,70.0,0,0,1,0,0,0,1,0,1,10430
467,2,1,1,1,165.0,0,1,0,0,0,0,1,0,1,10573
468,4,1,1,1,203.33194871184955,0,1,0,0,0,0,1,0,0,10627
469,2,1,0,1,75.0,0,1,0,0,0,0,1,0,1,10828
470,2,2,1,1,50.0,0,0,1,0,1,0,0,0,1,11243
471,2,1,1,1,125.0,0,0,1,0,1,0,0,0,1,11988
472,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,13068
473,1,1,1,1,49.0,0,0,1,0,1,0,0,0,1,13509
474,2,1,1,1,100.0,0,0,1,0,0,0,1,0,1,13659
475,2,1,1,1,66.63207304417206,0,0,1,0,0,0,0,1,0,13832
476,2,1,0,1,85.0,0,1,0,0,0,0,1,0,1,14064
477,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,14067
478,3,1,1,1,110.0,0,1,0,0,1,0,0,0,1,14178
479,5,1,2,4,164.0,0,1,0,0,1,0,0,0,1,14215
480,4,1,1,2,105.0,0,1,0,0,0,0,1,0,1,14242
481,4,1,1,2,159.0,0,1,0,0,0,0,1,0,1,14543
482,3,1,0,2,150.0,0,1,0,0,0,0,1,0,1,14562
483,2,1,1,1,99.0,0,0,1,0,0,0,1,0,1,15133
484,2,1,1,1,99.0,0,0,1,0,0,0,1,0,1,15197
485,4,1,1,2,203.33194871184955,0,1,0,0,0,0,1,0,0,15559
486,2,1,1,1,57.0,0,0,1,0,0,0,1,0,1,15689
487,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,15894
488,2,1,1,1,35.0,0,0,1,1,0,0,0,0,1,16100
489,6,1,1,3,165.0,0,1,0,0,1,0,0,0,1,16499
490,1,1,1,1,40.0,0,0,1,0,0,0,1,0,1,16538
491,2,1,1,1,180.0,0,1,0,0,0,0,1,0,1,16675
492,2,1,2,1,130.0,0,1,0,0,1,0,0,0,1,17061
493,2,1,1,1,65.0,0,0,1,0,0,0,1,0,1,17111
494,1,1,1,1,49.0,0,0,1,0,0,0,1,0,1,17135
495,2,1,0,1,215.0,0,1,0,0,0,0,1,0,1,17201
496,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,17558
497,5,1,2,2,164.51704616383466,0,1,0,0,1,0,0,0,0,17647
498,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,17757
499,3,1,1,2,60.0,0,0,1,0,1,0,0,0,1,17814
500,2,1,1,1,100.0,0,0,1,0,0,0,1,0,1,18957
501,2,1,1,1,46.0,0,0,1,0,1,0,0,0,1,19067
502,2,1,1,1,55.0,0,0,1,0,0,0,0,1,1,19390
503,2,1,1,1,87.0,0,1,0,0,0,0,1,0,1,19479
504,4,1,1,2,250.0,0,1,0,0,1,0,0,0,1,19483
505,3,1,1,1,170.0,0,1,0,0,1,0,0,0,1,20211
506,2,1,1,1,102.0,0,1,0,0,0,0,1,0,1,20444
507,1,1,1,1,65.0,0,0,1,0,0,0,1,0,1,20912
508,4,1,1,2,170.0,0,1,0,0,0,0,1,0,1,20977
509,2,1,0,1,149.0,0,1,0,0,0,0,1,0,1,21065
510,7,1,2,4,299.0,0,1,0,0,0,0,1,0,1,21121
511,10,2,3,3,215.0,0,1,0,0,1,0,0,0,1,21138
512,3,1,1,2,120.0,0,1,0,0,0,0,1,0,1,21417
513,2,1,0,1,140.0,0,1,0,0,0,0,1,0,1,21467
514,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,21653
515,1,1,1,1,55.0,0,0,1,0,0,0,1,0,1,21832
516,2,1,1,1,75.0,0,0,1,0,0,0,1,0,1,22334
517,2,1,1,1,100.0,0,0,1,1,0,0,0,0,1,22613
518,1,2,1,1,115.0,0,0,1,0,1,0,0,0,1,22707
519,5,1,1,3,76.34391044797259,0,0,1,1,0,0,0,0,0,22784
520,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,22808
521,2,0,1,1,85.0,0,0,1,0,0,0,1,0,1,22932
522,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,23125
523,1,1,1,1,61.455356004131175,0,0,1,0,0,0,0,1,0,23138
524,1,1,1,1,75.0,1,0,0,0,0,0,1,0,1,23143
525,2,1,1,1,110.9899523160082,0,1,0,1,0,0,0,0,0,23304
526,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,23335
527,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,23564
528,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,23654
529,1,1,1,1,40.0,1,0,0,0,1,0,0,0,1,24171
530,2,1,0,1,106.5652628143028,0,1,0,1,0,0,0,0,0,24352
531,2,1,1,1,120.0,0,1,0,0,1,0,0,0,1,24630
532,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,24835
533,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,25216
534,4,1,1,1,90.0,0,0,1,0,1,0,0,0,1,25582
535,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,25759
536,2,1,1,1,80.0,0,0,1,0,0,0,1,0,1,25966
537,2,1,1,1,50.0,0,0,1,0,0,0,1,0,1,26541
538,2,1,1,1,125.0,0,0,1,0,0,0,1,0,1,27128
539,2,1,1,1,137.0,0,0,1,0,0,0,1,0,1,27323
540,2,1,1,1,55.0,0,0,1,0,1,0,0,0,1,27440
541,5,1,2,2,250.0,0,1,0,0,1,0,0,0,1,27460
542,2,1,1,1,130.0,0,1,0,0,1,0,0,0,1,27693
543,2,1,1,1,43.0,0,0,1,0,1,0,0,0,1,28138
544,3,1,2,2,68.89853142802218,0,0,1,0,1,0,0,0,0,28283
545,2,1,1,1,55.0,0,0,1,0,0,0,1,0,1,28555
546,6,2,2,2,228.860944204317,0,1,0,0,1,0,0,0,0,29168
547,6,2,2,4,250.0,0,1,0,0,0,0,1,0,1,29207
548,3,1,1,1,450.0,0,1,0,0,0,0,1,0,1,29366
549,1,1,1,1,70.0,0,0,1,1,0,0,0,0,1,29649
550,2,1,0,1,125.0,0,1,0,0,0,0,1,0,1,29737
551,1,1,1,1,22.0,1,0,0,0,1,0,0,0,1,29764
552,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,29969
553,3,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,30286
554,2,1,1,1,62.0,0,0,1,0,1,0,0,0,1,30405
555,2,2,1,1,55.0,0,0,1,1,0,0,0,0,1,30537
556,4,1,2,2,135.0,0,1,0,0,1,0,0,0,1,30797
557,1,1,1,1,23.0,1,0,0,0,0,0,0,1,1,31102
558,2,1,1,1,100.0,0,0,1,0,0,0,1,0,1,31111
559,4,1,1,1,203.33194871184955,0,1,0,0,0,0,1,0,0,31126
560,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,31145
561,6,1,2,3,395.0,0,1,0,0,0,0,1,0,1,31159
562,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,31468
563,2,2,3,1,80.0,0,0,1,0,0,0,1,0,1,31832
564,8,1,3,5,377.0,0,1,0,0,0,0,1,0,1,32092
565,2,1,1,1,120.0,0,0,1,0,0,0,1,0,1,32204
566,16,1,0,1,350.0,0,1,0,0,1,0,0,0,1,33068
567,2,2,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,33234
568,4,1,2,2,615.0,0,1,0,0,0,0,1,0,1,33259
569,2,1,1,1,70.0,0,0,1,0,0,0,1,0,1,33342
570,3,1,1,2,140.0,0,1,0,0,1,0,0,0,1,33888
571,7,1,2,4,298.50140180459704,0,1,0,0,0,0,1,0,0,34180
572,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,34304
573,4,2,2,3,373.7921363888767,0,1,0,0,0,0,1,0,0,34374
574,1,1,1,1,80.0,0,0,1,0,0,0,1,0,1,34383
575,2,2,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,34408
576,6,2,3,4,271.2464853417764,0,1,0,0,0,0,0,1,0,34453
577,3,1,1,1,185.0,0,1,0,0,1,0,0,0,1,34648
578,2,1,1,1,80.0,0,0,1,0,1,0,0,0,1,34832
579,2,1,1,2,65.0,0,0,1,0,1,0,0,0,1,34978
580,1,1,1,1,73.0,0,0,1,0,1,0,0,0,1,35021
581,4,1,1,2,203.33194871184955,0,1,0,0,0,0,1,0,0,35120
582,6,1,2,3,298.50140180459704,0,1,0,0,0,0,1,0,0,35232
583,2,2,2,2,230.0,0,0,1,0,1,0,0,0,1,35243
584,2,1,1,2,70.0,0,1,0,0,1,0,0,0,1,35872
585,3,1,2,2,130.0,0,1,0,0,0,0,1,0,1,36026
586,6,1,0,1,70.0,0,1,0,1,0,0,0,0,1,36399
587,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,36577
588,2,1,1,2,45.0,0,0,1,1,0,0,0,0,1,36595
589,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,36696
590,2,1,1,1,95.0,0,0,1,1,0,0,0,0,1,36765
591,2,1,1,1,150.0,0,0,1,1,0,0,0,0,1,37014
592,5,1,1,1,204.38025598770017,0,1,0,0,0,0,1,0,0,37156
593,3,1,1,2,66.63207304417206,0,0,1,1,0,0,0,0,0,37514
594,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,37525
595,4,2,3,3,350.0,0,1,0,0,0,0,1,0,1,37768
596,1,1,1,1,65.0,0,0,1,0,1,0,0,0,1,37943
597,4,1,0,2,199.0,0,1,0,0,1,0,0,0,1,38153
598,3,1,1,1,70.0,0,0,1,0,1,0,0,0,1,38570
599,2,1,1,1,42.0,0,0,1,0,1,0,0,0,1,38941
600,2,1,1,1,30.0,0,0,1,0,1,0,0,0,1,39509
601,4,1,2,2,131.49067735408426,0,0,1,0,1,0,0,0,0,39542
602,2,1,1,1,150.0,0,1,0,0,0,0,1,0,1,39558
603,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,39649
604,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,39719
605,4,1,2,2,231.80957733656805,0,1,0,0,0,0,1,0,0,40155
606,2,1,1,3,150.0,0,1,0,1,0,0,0,0,1,40174
607,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,40340
608,2,1,1,2,95.0,0,0,1,0,0,0,1,0,1,40499
609,1,1,1,1,72.0,0,0,1,0,0,0,1,0,1,41000
610,2,1,1,1,40.0,0,0,1,0,1,0,0,0,1,41103
611,8,2,3,3,150.0,0,1,0,0,1,0,0,0,1,41260
612,1,1,1,1,43.04044018062371,1,0,0,0,1,0,0,0,0,41372
613,2,1,0,1,122.0,0,1,0,0,1,0,0,0,1,41420
614,3,1,1,3,97.0,0,1,0,0,1,0,0,0,1,41637
615,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,41867
616,1,1,1,1,50.0,0,0,1,0,1,0,0,0,1,42026
617,4,1,2,2,231.80957733656805,0,1,0,0,0,0,1,0,0,42246
618,2,1,1,1,49.0,0,0,1,1,0,0,0,0,1,42478
619,4,1,2,2,231.80957733656805,0,1,0,0,0,0,1,0,0,42723
620,5,1,2,3,200.0,0,1,0,0,1,0,0,0,1,42903
621,4,1,1,2,145.0,0,1,0,0,1,0,0,0,1,43525
622,1,1,0,1,35.0,0,0,1,0,1,0,0,0,1,43572
623,2,1,1,1,70.0,0,1,0,0,1,0,0,0,1,43684
624,2,1,1,1,60.0,0,0,1,0,0,0,1,0,1,43795
625,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,43796
626,2,1,0,1,123.45075322469133,0,1,0,0,1,0,0,0,0,44013
627,4,1,1,2,203.33194871184955,0,1,0,0,0,0,1,0,0,44788
628,1,1,1,1,59.0,0,0,1,0,0,0,1,0,1,44794
629,2,1,1,1,150.0,0,0,1,0,0,0,1,0,1,44897
630,2,1,1,1,65.0,0,0,1,0,1,0,0,0,1,44914
631,5,1,2,1,180.0,0,1,0,0,0,0,1,0,1,44985
632,5,1,1,2,49.0,0,0,1,1,0,0,0,0,1,45193
633,4,1,2,2,250.0,0,1,0,0,0,0,1,0,1,45268
634,2,1,1,1,50.0,0,0,1,1,0,0,0,0,1,45473
635,5,1,2,2,155.0,0,1,0,0,0,0,1,0,1,45474
636,2,1,1,2,175.2062645130777,0,1,0,0,0,0,1,0,0,45549
637,2,1,1,1,80.0,0,0,1,1,0,0,0,0,1,45580
638,2,1,0,1,80.0,0,0,1,0,0,0,1,0,1,45590
639,4,1,1,3,78.26599176340643,0,0,1,1,0,0,0,0,0,45706
640,1,1,1,1,30.0,1,0,0,0,1,0,0,0,1,45711
641,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,45824
642,1,1,1,1,99.0,0,0,1,0,0,0,1,0,1,45956
643,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,46054
644,1,1,1,1,76.08896800764775,1,0,0,0,0,0,1,0,0,46099
645,1,1,1,1,175.0,1,0,0,0,0,0,1,0,1,46886
646,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,46908
647,2,1,1,1,75.0,0,0,1,0,1,0,0,0,1,46937
648,2,1,1,2,99.42694564382396,0,0,1,0,0,0,1,0,0,47229
649,8,1,2,5,164.51704616383466,0,1,0,0,1,0,0,0,0,47416
650,1,1,1,1,10.0,0,0,1,1,0,0,0,0,1,47430
651,7,3,3,4,134.0,0,1,0,0,1,0,0,0,1,47636
652,3,1,0,2,120.0,0,1,0,0,0,0,1,0,1,47683
653,6,1,1,3,204.38025598770017,0,1,0,0,0,0,1,0,0,47708
654,2,1,1,1,25.0,0,0,1,0,1,0,0,0,1,47818
655,4,1,2,2,285.0,0,1,0,0,0,0,1,0,1,47870
656,2,2,1,2,73.02068200026709,0,0,1,0,1,0,0,0,0,47878
657,4,1,1,1,145.0,0,1,0,0,0,0,1,0,1,47929
658,4,1,1,2,134.06414703682876,0,1,0,0,1,0,0,0,0,48441
659,1,1,1,1,61.455356004131175,0,0,1,0,0,0,0,1,0,243
660,5,1,2,3,69.0,0,1,0,0,0,0,1,0,1,278
661,2,1,1,1,200.0,0,1,0,0,0,0,1,0,1,367
662,5,1,3,5,213.8686105800721,0,1,0,0,1,0,0,0,0,442
663,2,1,0,1,140.0,0,1,0,0,0,0,1,0,1,705
664,2,1,1,1,165.0,0,1,0,0,0,0,1,0,1,720
665,4,1,2,2,231.80957733656805,0,1,0,0,0,0,1,0,0,1175
666,2,1,1,1,73.02068200026709,0,0,1,0,1,0,0,0,0,1202
667,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,1463
668,2,1,1,1,95.0,0,0,1,0,0,0,1,0,1,1532
669,1,1,1,1,88.0,0,0,1,0,0,0,1,0,1,1690
670,3,1,1,1,120.0,0,1,0,0,1,0,0,0,1,1919
671,4,1,2,2,161.79719040122228,0,1,0,0,1,0,0,0,0,1936
672,2,2,1,1,80.0,0,0,1,0,1,0,0,0,1,2030
673,1,1,1,1,61.455356004131175,0,0,1,0,1,0,0,0,0,2371
674,2,1,1,1,130.0,0,0,1,0,0,0,1,0,1,2520
675,3,1,1,1,249.0,0,1,0,0,1,0,0,0,1,2598
676,6,1,2,4,298.50140180459704,0,1,0,0,0,0,1,0,0,2797
677,2,1,1,1,100.0,0,1,0,0,0,0,1,0,1,2944
678,3,1,1,3,110.0,0,1,0,0,1,0,0,0,1,3034
679,3,1,1,1,179.0,0,1,0,0,0,0,1,0,1,3120
680,2,1,1,1,65.0,0,0,1,1,0,0,0,0,1,3452
681,2,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,3847
682,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,3866
683,3,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,4072
684,4,2,2,2,373.7921363888767,0,1,0,0,0,0,1,0,0,4191
685,2,1,2,2,226.7800406886263,0,1,0,0,0,0,1,0,0,4509
686,2,1,1,1,65.0,0,0,1,1,0,0,0,0,1,4519
687,6,2,2,3,225.0,0,1,0,0,1,0,0,0,1,5572
688,2,1,1,1,95.0,0,0,1,0,0,0,1,0,1,5850
689,2,1,1,1,100.0,0,0,1,0,0,0,1,0,1,6129
690,2,2,1,1,251.84809314318926,0,1,0,0,0,0,1,0,0,6230
691,2,1,1,1,140.0,0,1,0,0,1,0,0,0,1,6806
692,3,1,1,2,132.5912158248019,0,1,0,0,1,0,0,0,0,6879
693,2,1,1,1,65.0,0,0,1,0,1,0,0,0,1,6885
694,8,1,3,4,180.0,0,1,0,0,1,0,0,0,1,6905
695,3,1,1,1,60.0,0,0,1,0,0,0,1,0,1,6911
696,5,1,2,2,200.0,0,1,0,0,0,0,1,0,1,7146
697,5,1,2,3,150.0,0,1,0,0,1,0,0,0,1,7303
698,2,1,1,1,69.0,0,0,1,0,1,0,0,0,1,7424
699,10,1,3,6,75.0,0,1,0,0,1,0,0,0,1,7543
700,2,2,1,1,67.0,0,0,1,0,1,0,0,0,1,7595
701,2,1,1,1,85.0,0,0,1,0,1,0,0,0,1,7626
702,2,1,1,2,65.0,0,0,1,1,0,0,0,0,1,8509
703,2,1,1,1,66.63207304417206,0,0,1,1,0,0,0,0,0,8611
704,1,1,1,1,90.0,0,0,1,1,0,0,0,0,1,8791
705,4,2,2,2,226.14108844170462,0,1,0,0,1,0,0,0,0,8887
706,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,8955
707,1,1,1,1,75.0,0,0,1,0,1,0,0,0,1,9686
708,4,2,1,2,80.98717243934173,0,0,1,0,1,0,0,0,0,9775
709,2,1,1,1,99.42694564382396,0,0,1,0,0,0,1,0,0,9887
710,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,10004
711,4,1,1,2,290.0,0,1,0,0,0,0,1,0,1,10178
712,8,1,3,5,225.0,0,1,0,0,1,0,0,0,1,10205
713,3,1,0,1,166.16078124302504,0,1,0,0,0,0,1,0,0,10433
714,2,1,1,1,114.0,0,1,0,0,1,0,0,0,1,10448
715,4,1,1,1,134.06414703682876,0,1,0,0,1,0,0,0,0,10779
716,2,1,0,1,200.0,0,1,0,0,0,0,1,0,1,10913
717,2,1,1,1,115.0,0,0,1,0,0,0,1,0,1,10923
718,3,2,0,2,196.0,0,1,0,0,0,0,1,0,1,11334
719,2,1,1,1,160.0,0,1,0,0,0,0,1,0,1,11345
720,2,1,1,1,110.0,0,0,1,0,1,0,0,0,1,11662
721,2,1,1,1,80.0,0,1,0,0,1,0,0,0,1,11842
722,2,1,1,1,80.0,0,0,1,0,1,0,0,0,1,12402
723,1,1,1,1,600.0,0,0,1,0,1,0,0,0,1,12422
724,3,1,1,2,126.0,0,0,1,0,0,0,1,0,1,12472
725,2,1,0,1,100.0,0,1,0,0,1,0,0,0,1,13035
726,4,1,0,2,230.0,0,1,0,0,0,0,1,0,1,13527
727,3,1,1,1,175.0,0,1,0,0,0,0,1,0,1,13764
728,2,1,1,2,45.0,0,0,1,1,0,0,0,0,1,13907
729,2,2,1,2,99.42694564382396,0,0,1,0,0,0,1,0,0,14181
730,4,1,1,2,100.0,0,1,0,1,0,0,0,0,1,14267
731,3,1,0,2,185.0,0,1,0,0,0,0,1,0,1,14329
732,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,14626
733,2,1,1,1,85.0,0,0,1,1,0,0,0,0,1,14779
734,2,1,1,1,85.0,0,0,1,0,1,0,0,0,1,15198
735,4,1,1,2,203.33194871184955,0,1,0,0,0,0,1,0,0,15569
736,2,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,15662
737,2,1,1,1,120.0,0,0,1,0,0,0,1,0,1,15709
738,2,1,1,1,90.0,0,0,1,0,1,0,0,0,1,16145
739,3,1,1,2,220.0,0,1,0,0,0,0,1,0,1,16158
740,4,1,2,2,260.0,0,1,0,0,0,0,1,0,1,16754
741,2,1,0,1,116.0,0,1,0,0,0,0,1,0,1,16772
742,2,1,1,1,89.0,0,0,1,0,1,0,0,0,1,17205
743,8,2,3,4,275.88842241982263,0,1,0,0,1,0,0,0,0,17454
744,2,1,1,1,100.0,0,0,1,0,0,0,1,0,1,18341
745,2,1,1,1,55.0,0,0,1,1,0,0,0,0,1,18808
746,4,1,1,1,80.0,0,1,0,1,0,0,0,0,1,18880
747,2,1,0,1,120.0,0,1,0,0,0,0,1,0,1,19054
748,3,1,1,2,120.0,0,1,0,0,1,0,0,0,1,19392
749,3,1,1,3,132.5912158248019,0,1,0,0,1,0,0,0,0,19440
750,4,1,2,2,145.0,0,1,0,1,0,0,0,0,1,19542
751,2,1,1,1,60.0,0,0,1,0,1,0,0,0,1,19639
752,1,1,1,1,111.0,0,0,1,0,0,0,1,0,1,19646
753,3,1,1,1,175.2062645130777,0,1,0,0,0,0,1,0,0,20548
754,2,1,1,2,100.0,1,0,0,0,0,0,1,0,1,20881
755,2,1,1,1,132.5912158248019,0,1,0,0,1,0,0,0,0,21378
756,4,1,1,2,170.0,0,1,0,0,1,0,0,0,1,21482
757,2,1,1,1,180.0,0,1,0,0,0,0,1,0,1,21596
758,4,1,1,2,150.0,0,1,0,0,0,0,1,0,1,21764
759,2,1,1,1,59.0,0,0,1,0,1,0,0,0,1,21789
760,3,2,1,2,66.63207304417206,0,0,1,1,0,0,0,0,0,21820
761,3,1,1,1,120.0,0,1,0,0,0,0,1,0,1,22353
762,2,1,1,1,80.0,0,0,1,0,0,0,1,0,1,22882
763,2,2,1,1,67.0,0,0,1,0,0,0,1,0,1,23273
764,16,1,1,1,284.0571966406487,0,0,1,0,1,0,0,0,0,23669
765,1,1,1,1,83.58573206854152,0,0,1,0,0,0,1,0,0,24440
766,2,1,0,1,123.45075322469133,0,1,0,0,1,0,0,0,0,24448
